t,C1,daily_theo,municipio
133.8744372186093,21.93749179802608,0.044674339661512075,Itaperucu
134.03101550775386,21.94448735965414,0.04468170917889427,Itaperucu
134.18759379689845,21.95148435831903,0.04469269973256751,Itaperucu
134.34417208604302,21.958483362270474,0.04470732781285924,Itaperucu
134.50075037518758,21.96548494235185,0.04472561004617222,Itaperucu
134.65732866433217,21.972489672021727,0.044747563193179477,Itaperucu
134.81390695347673,21.979498127375145,0.044773204146946625,Itaperucu
134.9704852426213,21.98651088716467,0.04480254993097506,Itaperucu
135.12706353176588,21.993528532821173,0.04483561769716889,Itaperucu
135.28364182091045,22.000551648474314,0.044872424723722736,Itaperucu
135.440220110055,22.007580820972795,0.04491298841292791,Itaperucu
135.5967983991996,22.014616639904276,0.04495732628889709,Itaperucu
135.75337668834416,22.021659697615014,0.04500545599520805,Itaperucu
135.90995497748875,22.028710589229195,0.04505739529245965,Itaperucu
136.06653326663331,22.03576991266793,0.04511316205574417,Itaperucu
136.22311155577788,22.042838268667946,0.04517277427203275,Itaperucu
136.37968984492247,22.04991626079992,0.04523625003747179,Itaperucu
136.53626813406703,22.05700449548648,0.045303607554588385,Itaperucu
136.6928464232116,22.064103582019836,0.04537486512940637,Itaperucu
136.84942471235618,22.071214132579055,0.045450041168468604,Itaperucu
137.00600300150074,22.078336762246952,0.0455291541757654,Itaperucu
137.1625812906453,22.085472089026606,0.04561222274956567,Itaperucu
137.3191595797899,22.092620733857466,0.0456992655791543,Itaperucu
137.47573786893446,22.099783320631044,0.04579030144146757,Itaperucu
137.63231615807902,22.10696047620622,0.0458853491976301,Itaperucu
137.7888944472236,22.114152830059613,0.045984427804226166,Itaperucu
137.94547273636817,22.121361014144732,0.04608755631592328,Itaperucu
138.10205102551276,22.128585664041285,0.04619475383547411,Itaperucu
138.25862931465733,22.135827418348494,0.04630603953510143,Itaperucu
138.4152076038019,22.143086918673962,0.046421432653492425,Itaperucu
138.57178589294648,22.150364809644245,0.046540952491778975,Itaperucu
138.72836418209104,22.157661738914822,0.04666461840941055,Itaperucu
138.8849424712356,22.16497835717951,0.04679244981991929,Itaperucu
139.0415207603802,22.172315318179248,0.0469244661865704,Itaperucu
139.19809904952476,22.179673278710244,0.04706068701790378,Itaperucu
139.35467733866932,22.187052898631524,0.04720113186316056,Itaperucu
139.5112556278139,22.194454840871813,0.047345820307592656,Itaperucu
139.66783391695847,22.20187977143575,0.04749477196765626,Itaperucu
139.82441220610303,22.209328359409426,0.047648006486088516,Itaperucu
139.98099049524762,22.216801276965263,0.0478055435268594,Itaperucu
140.1375687843922,22.224299199366143,0.047967402770005524,Itaperucu
140.29414707353675,22.231822804968846,0.04813360390633985,Itaperucu
140.45072536268134,22.239372775226755,0.0483041666320348,Itaperucu
140.6073036518259,22.246949794691815,0.048479110643080275,Itaperucu
140.7638819409705,22.254554551015712,0.048658455629612504,Itaperucu
140.92046023011505,22.262187734950302,0.0488422212701148,Itaperucu
141.07703851925962,22.269850040347247,0.04903042722548416,Itaperucu
141.2336168084042,22.277542164156817,0.049223093132968306,Itaperucu
141.39019509754877,22.285264806425904,0.0494202385999658,Itaperucu
141.54677338669333,22.293018670295194,0.049621883197691535,Itaperucu
141.70335167583792,22.300804461504942,0.049828046474449376,Itaperucu
141.85992996498248,22.30862288826342,0.050038747954077464,Itaperucu
142.01650825412705,22.316474662631155,0.050254007073253296,Itaperucu
142.17308654327164,22.3243604997306,0.05047384320618881,Itaperucu
142.3296648324162,22.332281117714142,0.050698275658584674,Itaperucu
142.48624312156076,22.34023723775343,0.05092732366054597,Itaperucu
142.64282141070535,22.348229584027592,0.0511610063593565,Itaperucu
142.79939969984991,22.356258883710407,0.05139934281210814,Itaperucu
142.9559779889945,22.364325866956378,0.05164235197818731,Itaperucu
143.11255627813907,22.372431266885673,0.05189005271161483,Itaperucu
143.26913456728363,22.380575819567966,0.05214246375323868,Itaperucu
143.42571285642822,22.388760264005086,0.05239960372277924,Itaperucu
143.58229114557278,22.39698534211251,0.05266149111072446,Itaperucu
143.73886943471734,22.40525179869967,0.05292814427007639,Itaperucu
143.89544772386193,22.41356038144903,0.053199581407943376,Itaperucu
144.0520260130065,22.42191184089394,0.05347582057698314,Itaperucu
144.20860430215106,22.43030693039524,0.05375687966669018,Itaperucu
144.36518259129565,22.43874640611657,0.05404277639452969,Itaperucu
144.5217608804402,22.447231026998416,0.05433352829691613,Itaperucu
144.67833916958477,22.455761554730806,0.054629152720036434,Itaperucu
144.83491745872936,22.464338753724707,0.054929666810515074,Itaperucu
144.99149574787393,22.472963391082033,0.055235087505923146,Itaperucu
145.14807403701852,22.481636236564295,0.055545431525128384,Itaperucu
